Time, Operation, Operation_name, Description
02:56:43.413,CommitLegacy,[kvledger],[mychannel] Committed block [6] with 1 transaction(s) in 1612ms (state_validation=0ms block_and_pvtdata_commit=294ms state_commit=1168ms) commitHash=[dcb39fc2e3455a970c6e5bc370fa87403b7dfa0fd66c54b0c370b87028823258]
02:56:43.413,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.request_deadline=2020-03-19T03:01:39.416Z grpc.peer_address=172.20.0.26:36864 error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.997436821s
02:58:23.550,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:52032 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=2.078348ms
02:58:38.674,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:52032 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.31613ms
02:58:38.749,callChaincode,[endorser],finished chaincode: fabcar duration: 48ms channel=mychannel txID=cd43d6ce
02:58:38.749,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.20.0.1:52194 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=49.689529ms
02:58:41.222,StoreBlock,[gossip.privdata],[mychannel] Received block [7] from buffer
02:58:41.223,Validate,[committer.txvalidator],[mychannel] Validated block [7] in 0ms
02:58:41.223,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [7] channel=mychannel
02:58:42.273,CommitLegacy,[kvledger],[mychannel] Committed block [7] with 1 transaction(s) in 1049ms (state_validation=0ms block_and_pvtdata_commit=505ms state_commit=440ms) commitHash=[75960047774dd39383a1da9d633851e36a0a573bd89a33ed03ba61613969b695]
02:58:42.278,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.20.0.1:52218 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.498158741s
02:58:51.903,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:52284 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=971.436µs
02:59:07.013,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:52284 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.317004ms
02:59:07.043,callChaincode,[endorser],finished chaincode: fabcar duration: 6ms channel=mychannel txID=9328d91a
02:59:07.043,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.20.0.1:52474 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=7.828921ms
02:59:09.529,StoreBlock,[gossip.privdata],[mychannel] Received block [8] from buffer
02:59:09.530,Validate,[committer.txvalidator],[mychannel] Validated block [8] in 0ms
02:59:09.530,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [8] channel=mychannel
02:59:10.364,CommitLegacy,[kvledger],[mychannel] Committed block [8] with 1 transaction(s) in 834ms (state_validation=0ms block_and_pvtdata_commit=292ms state_commit=458ms) commitHash=[d95d9d77a14d3063a7f0ef937728f5da85300ea13997ff3914faf8d9e6aa4deb]
02:59:10.380,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.20.0.1:52486 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.275449146s
02:59:27.970,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:52542 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=858.964µs
02:59:43.086,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:52542 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.1556ms
02:59:45.591,StoreBlock,[gossip.privdata],[mychannel] Received block [9] from buffer
02:59:45.592,Validate,[committer.txvalidator],[mychannel] Validated block [9] in 0ms
02:59:45.592,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [9] channel=mychannel
02:59:46.398,CommitLegacy,[kvledger],[mychannel] Committed block [9] with 1 transaction(s) in 805ms (state_validation=0ms block_and_pvtdata_commit=286ms state_commit=421ms) commitHash=[ac9e26049dbf2bf06367227f8eb305a5e900ad556e373b9352a0bfc6874c4540]
02:59:46.404,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.20.0.1:52720 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.202339993s
03:00:11.249,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:52802 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=909.507µs
03:00:26.357,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:52802 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.104412ms
03:00:28.766,StoreBlock,[gossip.privdata],[mychannel] Received block [10] from buffer
03:00:28.767,Validate,[committer.txvalidator],[mychannel] Validated block [10] in 1ms
03:00:28.768,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [10] channel=mychannel
03:00:29.617,CommitLegacy,[kvledger],[mychannel] Committed block [10] with 1 transaction(s) in 849ms (state_validation=0ms block_and_pvtdata_commit=304ms state_commit=437ms) commitHash=[03eecbee2a764e3174b34b75393ffe3ef395e3e225b6e6d3a8d98354645ce83d]
03:00:29.631,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.20.0.1:52980 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.20317934s
03:00:32.935,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:53032 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=866.888µs
03:00:48.065,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:53032 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.188643ms
03:00:50.512,StoreBlock,[gossip.privdata],[mychannel] Received block [11] from buffer
03:00:50.513,Validate,[committer.txvalidator],[mychannel] Validated block [11] in 0ms
03:00:50.513,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [11] channel=mychannel
03:00:51.187,CommitLegacy,[kvledger],[mychannel] Committed block [11] with 1 transaction(s) in 674ms (state_validation=0ms block_and_pvtdata_commit=196ms state_commit=377ms) commitHash=[88c48140f3ac7ab1bef06d5e8922747ed457f551ec3224e83fe353a511b21b15]
03:00:51.249,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.20.0.1:53194 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.129954527s
03:01:52.655,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:53364 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=896.567µs
03:02:07.776,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:53364 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.151671ms
03:02:07.808,callChaincode,[endorser],finished chaincode: fabcar duration: 6ms channel=mychannel txID=d4317b81
03:02:07.809,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.20.0.1:53554 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=7.911793ms
03:02:10.275,StoreBlock,[gossip.privdata],[mychannel] Received block [12] from buffer
03:02:10.276,Validate,[committer.txvalidator],[mychannel] Validated block [12] in 1ms
03:02:10.276,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [12] channel=mychannel
03:02:11.202,CommitLegacy,[kvledger],[mychannel] Committed block [12] with 1 transaction(s) in 924ms (state_validation=0ms block_and_pvtdata_commit=280ms state_commit=504ms) commitHash=[439b221f7f48c0be1a91d5b0bb107e965ed2aba4fed5f44cd0c5fa358840e695]
03:02:11.247,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.20.0.1:53562 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.381923218s
03:02:22.171,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:53608 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=945.059µs
03:02:37.290,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:53608 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.161956ms
03:02:37.323,callChaincode,[endorser],finished chaincode: fabcar duration: 7ms channel=mychannel txID=f6441791
03:02:37.323,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.20.0.1:53778 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=9.055546ms
03:02:39.833,StoreBlock,[gossip.privdata],[mychannel] Received block [13] from buffer
03:02:39.834,Validate,[committer.txvalidator],[mychannel] Validated block [13] in 1ms
03:02:39.834,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [13] channel=mychannel
03:02:40.650,CommitLegacy,[kvledger],[mychannel] Committed block [13] with 1 transaction(s) in 815ms (state_validation=0ms block_and_pvtdata_commit=288ms state_commit=438ms) commitHash=[62f6f750a2ee97a4ed900153889d92158ad6de81ea929b6782c0c7ffafa7548c]
03:02:40.659,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.20.0.1:53802 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.316036131s
03:02:44.947,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:53842 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=910.105µs
03:03:00.089,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:53842 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.115009ms
03:03:02.612,StoreBlock,[gossip.privdata],[mychannel] Received block [14] from buffer
03:03:02.613,Validate,[committer.txvalidator],[mychannel] Validated block [14] in 0ms
03:03:02.613,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [14] channel=mychannel
03:03:03.497,CommitLegacy,[kvledger],[mychannel] Committed block [14] with 1 transaction(s) in 883ms (state_validation=0ms block_and_pvtdata_commit=339ms state_commit=445ms) commitHash=[ae345d649dc7a7950dceb3a33cc3f86b6945bc527d0e7e538dbc212d423b7103]
03:03:03.502,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.20.0.1:54024 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.356515163s
03:03:13.355,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:54076 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=920.032µs
03:03:28.477,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:54076 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.131568ms
03:03:28.512,callChaincode,[endorser],finished chaincode: fabcar duration: 10ms channel=mychannel txID=a15bc41d
03:03:28.512,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.20.0.1:54254 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=11.838092ms
03:03:30.942,StoreBlock,[gossip.privdata],[mychannel] Received block [15] from buffer
03:03:30.943,Validate,[committer.txvalidator],[mychannel] Validated block [15] in 0ms
03:03:30.943,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [15] channel=mychannel
03:03:31.628,CommitLegacy,[kvledger],[mychannel] Committed block [15] with 1 transaction(s) in 685ms (state_validation=0ms block_and_pvtdata_commit=248ms state_commit=344ms) commitHash=[0849e248f13abaaa5d4b35c7961dab2e74c1205325ec38cc77c3e0e8ddbf80c0]
03:03:31.634,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.20.0.1:54274 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.087224673s
03:03:37.089,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:54298 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=880.478µs
03:03:52.200,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.20.0.1:54298 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.106854ms
03:03:54.616,StoreBlock,[gossip.privdata],[mychannel] Received block [16] from buffer
03:03:54.617,Validate,[committer.txvalidator],[mychannel] Validated block [16] in 1ms
03:03:54.617,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [16] channel=mychannel
03:03:55.375,CommitLegacy,[kvledger],[mychannel] Committed block [16] with 1 transaction(s) in 758ms (state_validation=0ms block_and_pvtdata_commit=263ms state_commit=401ms) commitHash=[edc03f4334a5e87bd12485532e42fe97eb382d62783acdfa4c7e695b8f0bbe6b]
03:03:55.379,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.20.0.1:54466 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.125989641s
02:52:10.380,getLocalAddress,[peer],Auto-detected peer address: 172.20.0.23:8051
02:52:10.380,getLocalAddress,[peer],Returning peer1.org1.example.com:8051
02:52:10.396,serve,[nodeCmd],Starting peer with TLS enabled
02:52:10.772,New,[gossip.service],Initialize gossip with endpoint peer1.org1.example.com:8051
02:52:10.774,New,[gossip.gossip],Creating gossip service with self membership of Endpoint: peer1.org1.example.com:8051 InternalEndpoint: peer1.org1.example.com:8051 PKI-ID: 010fa5c9e09746d0b38699afcd01cb5486063d38c38c44b29ca3988348f84927 Metadata: 
02:52:10.775,start,[gossip.gossip],Gossip instance peer1.org1.example.com:8051 started
02:52:10.778,NewLedgerMgr,[ledgermgmt],Initializing LedgerMgr
02:52:13.776,func1,[gossip.discovery],Could not connect to Endpoint: peer0.org1.example.com:7051 InternalEndpoint: peer0.org1.example.com:7051 PKI-ID: <nil> Metadata:  : context deadline exceeded
02:52:14.062,openDBAndCheckFormat,[leveldbhelper],DB is empty Setting db format as 2.0
02:52:14.296,NewProvider,[fsblkstorage],Creating new file ledger directory at /var/hyperledger/production/ledgersData/chains/chains
02:52:15.285,openDBAndCheckFormat,[leveldbhelper],DB is empty Setting db format as 2.0
02:52:17.268,CreateDatabaseIfNotExist,[couchdb],Created state database _users
02:52:17.930,CreateDatabaseIfNotExist,[couchdb],Created state database _replicator
02:52:18.533,CreateDatabaseIfNotExist,[couchdb],Created state database fabric__internal
02:52:19.096,NewLedgerMgr,[ledgermgmt],Initialized LedgerMgr
02:52:19.096,InitializeLocalChaincodes,[lifecycle],Initialized lifecycle cache with 0 already installed chaincodes
02:52:19.097,computeChaincodeEndpoint,[nodeCmd],Entering computeChaincodeEndpoint with peerHostname: peer1.org1.example.com
02:52:19.097,computeChaincodeEndpoint,[nodeCmd],Exit with ccEndpoint: peer1.org1.example.com:8052
02:52:19.104,DeploySysCC,[sccapi],deploying system chaincode 'lscc'
02:52:19.105,DeploySysCC,[sccapi],deploying system chaincode 'cscc'
02:52:19.105,DeploySysCC,[sccapi],deploying system chaincode 'qscc'
02:52:19.105,DeploySysCC,[sccapi],deploying system chaincode '_lifecycle'
02:52:19.105,serve,[nodeCmd],Deployed system chaincodes
02:52:19.105,NewService,[discovery],Created with config TLS: true authCacheMaxSize: 1000 authCachePurgeRatio: 0.750000
02:52:19.105,registerDiscoveryService,[nodeCmd],Discovery service activated
02:52:19.105,serve,[nodeCmd],Starting peer with ID=[peer1.org1.example.com] network ID=[dev] address=[peer1.org1.example.com:8051]
02:52:19.105,serve,[nodeCmd],Started peer with ID=[peer1.org1.example.com] network ID=[dev] address=[peer1.org1.example.com:8051]
02:52:19.105,func6,[nodeCmd],Starting profiling server with listenAddress = 0.0.0.0:6060
02:52:19.106,LoadPreResetHeight,[kvledger],Loading prereset height from path [/var/hyperledger/production/ledgersData/chains]
02:52:19.106,preResetHtFiles,[fsblkstorage],No active channels passed
02:52:19.107,ServerHandshake,[core.comm],TLS handshake failed with error EOF server=PeerServer remoteaddress=172.20.0.22:40928
02:52:37.433,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T02:52:39.433Z grpc.peer_address=172.20.0.22:41034 grpc.peer_subject="CN=peer0.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=93.654µs
02:52:37.443,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T02:52:47.434Z grpc.peer_address=172.20.0.22:41034 grpc.peer_subject="CN=peer0.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=9.130334ms
02:52:37.453,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T02:52:39.453Z grpc.peer_address=172.20.0.22:41038 grpc.peer_subject="CN=peer0.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=104.901µs
02:52:38.787,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.20.0.22:41038 grpc.peer_subject="CN=peer0.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=1.32982549s
02:52:39.440,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T02:52:41.439Z grpc.peer_address=172.20.0.22:41046 grpc.peer_subject="CN=peer0.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=95.041µs
02:52:41.948,CreateLedger,[ledgermgmt],Creating ledger [mychannel] with genesis block
02:52:41.988,newBlockfileMgr,[fsblkstorage],Getting block information from block storage
02:52:42.383,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel_
02:52:42.709,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel__lifecycle
02:52:43.126,CommitLegacy,[kvledger],[mychannel] Committed block [0] with 1 transaction(s) in 376ms (state_validation=0ms block_and_pvtdata_commit=108ms state_commit=234ms) commitHash=[]
02:52:43.184,CreateLedger,[ledgermgmt],Created ledger [mychannel] with genesis block
02:52:43.197,JoinChan,[gossip.gossip],Joining gossip network of channel mychannel with 2 organizations
02:52:43.197,learnAnchorPeers,[gossip.gossip],No configured anchor peers of Org1MSP for channel mychannel to learn about
02:52:43.197,learnAnchorPeers,[gossip.gossip],No configured anchor peers of Org2MSP for channel mychannel to learn about
02:52:43.204,NewGossipStateProvider,[gossip.state],Updating metadata information for channel mychannel current ledger sequence is at = 0 next expected block is = 1
02:52:43.204,callChaincode,[endorser],finished chaincode: cscc duration: 1262ms channel= txID=7767aa1b
02:52:43.204,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.20.0.26:34646 grpc.code=OK grpc.call_duration=1.265004495s
02:52:48.197,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer0.org1.example.com:7051]]  current view:  [[peer0.org1.example.com:7051]]]
02:52:49.205,beLeader,[gossip.election],010fa5c9e09746d0b38699afcd01cb5486063d38c38c44b29ca3988348f84927 : Becoming a leader
02:52:49.205,func1,[gossip.service],Elected as a leader starting delivery service for channel mychannel
02:52:49.205,StartDeliverForChannel,[deliveryClient],This peer will retrieve blocks from ordering service and disseminate to other peers in the organization for channel mychannel
02:52:53.197,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer2.org1.example.com:9051]]  current view:  [[peer0.org1.example.com:7051] [peer2.org1.example.com:9051]]]
02:53:04.920,StoreBlock,[gossip.privdata],[mychannel] Received block [1] from buffer
02:53:04.947,JoinChan,[gossip.gossip],Joining gossip network of channel mychannel with 2 organizations
02:53:04.947,learnAnchorPeers,[gossip.gossip],No configured anchor peers of Org2MSP for channel mychannel to learn about
02:53:04.947,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org1MSP for channel mychannel : [{peer0.org1.example.com 7051}]
02:53:04.950,Validate,[committer.txvalidator],[mychannel] Validated block [1] in 29ms
02:53:04.950,getTxInfoFromTransactionBytes,[gossip.privdata],Invalid transaction type: header type is not an endorser transaction
02:53:04.950,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [1] channel=mychannel
02:53:04.961,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.20.0.22:41046 grpc.peer_subject="CN=peer0.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=25.521012139s
02:53:05.209,validateMsg,[gossip.gossip],StateInfo message GossipMessage: Channel:  nonce: 0 tag: CHAN_OR_ORG state_info_message: Timestamp:inc_num:1584586381201976072 seq_num:1584586381208881556 PKI-id:f045b596a31b5689358a2a7dae1d5f59626fa3d5461b5a108bcf241249336650 channel MAC:1225cded0822642e95fc14eb551d9dfa6e960c0a9c862f9339e50dbf53359b70 properties:ledger_height:1 chaincodes:<name:"_lifecycle" version:"1" >  Envelope: 115 bytes Signature: 70 bytes is found invalid: PKIID wasn't found
02:53:05.209,handleMessage,[gossip.gossip],Message GossipMessage: Channel:  nonce: 0 tag: CHAN_OR_ORG state_info_message: Timestamp:inc_num:1584586381201976072 seq_num:1584586381208881556 PKI-id:f045b596a31b5689358a2a7dae1d5f59626fa3d5461b5a108bcf241249336650 channel MAC:1225cded0822642e95fc14eb551d9dfa6e960c0a9c862f9339e50dbf53359b70 properties:ledger_height:1 chaincodes:<name:"_lifecycle" version:"1" >  Envelope: 115 bytes Signature: 70 bytes isn't valid
02:53:05.911,CommitLegacy,[kvledger],[mychannel] Committed block [1] with 1 transaction(s) in 961ms (state_validation=4ms block_and_pvtdata_commit=305ms state_commit=560ms) commitHash=[47dc540c94ceb704a23875c11273e16bb0b8a87aed84de911f2133568115f254]
02:53:08.070,StoreBlock,[gossip.privdata],[mychannel] Received block [2] from buffer
02:53:08.083,JoinChan,[gossip.gossip],Joining gossip network of channel mychannel with 2 organizations
02:53:08.083,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org2MSP for channel mychannel : [{peer0.org2.example.com 17051}]
02:53:08.083,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org1MSP for channel mychannel : [{peer0.org1.example.com 7051}]
02:53:08.087,Validate,[committer.txvalidator],[mychannel] Validated block [2] in 16ms
02:53:08.087,getTxInfoFromTransactionBytes,[gossip.privdata],Invalid transaction type: header type is not an endorser transaction
02:53:08.087,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [2] channel=mychannel
02:53:08.101,func1,[gossip.comm],peer0.org1.example.com:7051 PKIid:2ef2c22cef6d27852f219ed68b8b560dcd1cf5a74b8ffc75221c17a80425f48f isn't responsive: EOF
02:53:08.101,expireDeadMembers,[gossip.discovery],Entering [2ef2c22cef6d27852f219ed68b8b560dcd1cf5a74b8ffc75221c17a80425f48f]
02:53:08.101,expireDeadMembers,[gossip.discovery],Closing connection to Endpoint: peer0.org1.example.com:7051 InternalEndpoint: peer0.org1.example.com:7051 PKI-ID: 2ef2c22cef6d27852f219ed68b8b560dcd1cf5a74b8ffc75221c17a80425f48f Metadata: 
02:53:08.101,expireDeadMembers,[gossip.discovery],Exiting
02:53:08.130,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T02:53:10.13Z grpc.peer_address=172.20.0.25:54126 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=88.187µs
02:53:08.198,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went offline:  [[peer0.org1.example.com:7051]]  current view:  [[peer2.org1.example.com:9051]]]
02:53:08.297,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T02:53:10.297Z grpc.peer_address=172.20.0.22:41216 grpc.peer_subject="CN=peer0.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=104.614µs
02:53:08.895,CommitLegacy,[kvledger],[mychannel] Committed block [2] with 1 transaction(s) in 808ms (state_validation=0ms block_and_pvtdata_commit=263ms state_commit=428ms) commitHash=[5f88b61407b149a48413433f4670c46531e5c4a8febdc339a9536ff8716a559e]
02:53:13.197,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer2.org2.example.com:19051 ] [peer0.org2.example.com:17051 ] [peer1.org2.example.com:18051 ] [peer0.org1.example.com:7051]]  current view:  [[peer2.org2.example.com:19051 ] [peer2.org1.example.com:9051] [peer0.org2.example.com:17051 ] [peer1.org2.example.com:18051 ] [peer0.org1.example.com:7051]]]
02:54:40.879,InstallChaincode,[lifecycle],Successfully installed chaincode with package ID 'fabcarv1:45097293189158aadd0deab44a9a91a2d536128ab7abfe058ee37eb74539db85'
02:54:40.879,callChaincode,[endorser],finished chaincode: _lifecycle duration: 43792ms channel= txID=d49e08a9
02:54:40.879,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.20.0.26:34932 grpc.code=OK grpc.call_duration=43.793059442s
02:54:46.855,StoreBlock,[gossip.privdata],[mychannel] Received block [3] from buffer
02:54:46.857,Validate,[committer.txvalidator],[mychannel] Validated block [3] in 1ms
02:54:46.872,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [3] channel=mychannel
02:54:47.603,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel_lscc
02:54:48.542,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel__lifecycle$$h_implicit_org_$org1$m$s$p
02:54:49.464,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel__lifecycle$$p_implicit_org_$org1$m$s$p
