Time, Operation, Operation_name, Description
01:14:28.242,NewGossipStateProvider,[gossip.state],Updating metadata information for channel mychannel current ledger sequence is at = 0 next expected block is = 1
01:14:28.247,callChaincode,[endorser],finished chaincode: cscc duration: 1416ms channel= txID=b7cbb404
01:14:28.247,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.19.0.36:48364 grpc.code=OK grpc.call_duration=1.418882584s
01:14:29.637,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.19.0.30:58730 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=5.662817753s
01:14:31.210,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:14:33.21Z grpc.peer_address=172.19.0.35:44618 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=126.873µs
01:14:31.216,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:14:41.211Z grpc.peer_address=172.19.0.35:44618 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=4.534534ms
01:14:31.220,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:14:33.219Z grpc.peer_address=172.19.0.35:44620 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=117.215µs
01:14:34.248,beLeader,[gossip.election],ab124218609fe28b5f224de0f498f6bc73312ed390e1327d638350402d726e57 : Becoming a leader
01:14:34.248,func1,[gossip.service],Elected as a leader starting delivery service for channel mychannel
01:14:34.248,StartDeliverForChannel,[deliveryClient],This peer will retrieve blocks from ordering service and disseminate to other peers in the organization for channel mychannel
01:14:34.253,func1,[peer.blocksprovider],Encountered an error reading from deliver stream: EOF channel=mychannel orderer-address=orderer8.ord2.example.com:24050
01:14:34.253,DeliverBlocks,[peer.blocksprovider],Got error while attempting to receive blocks: received bad status NOT_FOUND from orderer channel=mychannel orderer-address=orderer8.ord2.example.com:24050
01:14:34.357,func1,[peer.blocksprovider],Encountered an error reading from deliver stream: EOF channel=mychannel orderer-address=orderer8.ord2.example.com:24050
01:14:34.357,DeliverBlocks,[peer.blocksprovider],Got error while attempting to receive blocks: received bad status NOT_FOUND from orderer channel=mychannel orderer-address=orderer8.ord2.example.com:24050
01:14:38.237,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer1.org1.example.com:8051]]  current view:  [[peer1.org1.example.com:8051]]]
01:14:38.773,stopBeingLeader,[gossip.election],ab124218609fe28b5f224de0f498f6bc73312ed390e1327d638350402d726e57 Stopped being a leader
01:14:38.773,func1,[gossip.service],Renounced leadership stopping delivery service for channel mychannel
01:14:38.773,func1,[peer.blocksprovider],Encountered an error reading from deliver stream: rpc error: code = Canceled desc = context canceled channel=mychannel orderer-address=orderer4.ord2.example.com:20050
01:14:43.237,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer2.org1.example.com:9051]]  current view:  [[peer2.org1.example.com:9051] [peer1.org1.example.com:8051]]]
01:14:48.237,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer3.org1.example.com:10051]]  current view:  [[peer2.org1.example.com:9051] [peer1.org1.example.com:8051] [peer3.org1.example.com:10051]]]
01:15:04.461,StoreBlock,[gossip.privdata],[mychannel] Received block [1] from buffer
01:15:04.472,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.472Z grpc.peer_address=172.19.0.32:32924 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=95.786µs
01:15:04.476,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.476Z grpc.peer_address=172.19.0.30:58962 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=79.383µs
01:15:04.480,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:14.473Z grpc.peer_address=172.19.0.32:32924 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=7.185865ms
01:15:04.484,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.483Z grpc.peer_address=172.19.0.32:32926 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=80.464µs
01:15:04.494,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:14.48Z grpc.peer_address=172.19.0.30:58962 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=13.817948ms
01:15:04.496,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.495Z grpc.peer_address=172.19.0.35:44788 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=96.371µs
01:15:04.497,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.19.0.35:44620 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=33.277098355s
01:15:04.497,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:14.496Z grpc.peer_address=172.19.0.35:44788 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=1.124706ms
01:15:04.506,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.505Z grpc.peer_address=172.19.0.30:58970 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=106.829µs
01:15:04.509,JoinChan,[gossip.gossip],Joining gossip network of channel mychannel with 2 organizations
01:15:04.509,learnAnchorPeers,[gossip.gossip],No configured anchor peers of Org2MSP for channel mychannel to learn about
01:15:04.509,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org1MSP for channel mychannel : [{peer0.org1.example.com 7051}]
01:15:04.509,learnAnchorPeers,[gossip.gossip],Anchor peer with same endpoint skipping connecting to myself
01:15:04.510,Validate,[committer.txvalidator],[mychannel] Validated block [1] in 49ms
01:15:04.511,getTxInfoFromTransactionBytes,[gossip.privdata],Invalid transaction type: header type is not an endorser transaction
01:15:04.511,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [1] channel=mychannel
01:15:04.512,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.512Z grpc.peer_address=172.19.0.28:40598 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=91.802µs
01:15:04.514,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.19.0.28:40350 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=40.842027703s
01:15:04.514,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:14.513Z grpc.peer_address=172.19.0.28:40598 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=1.106292ms
01:15:04.519,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.518Z grpc.peer_address=172.19.0.29:36130 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=120.253µs
01:15:04.528,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:14.519Z grpc.peer_address=172.19.0.29:36130 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=8.384079ms
01:15:04.535,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.535Z grpc.peer_address=172.19.0.33:51924 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=104.906µs
01:15:04.540,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.54Z grpc.peer_address=172.19.0.29:36134 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=94.032µs
01:15:04.543,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:14.535Z grpc.peer_address=172.19.0.33:51924 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=7.320897ms
01:15:04.548,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.548Z grpc.peer_address=172.19.0.31:45534 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=95.721µs
01:15:04.563,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:14.551Z grpc.peer_address=172.19.0.31:45534 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=11.883343ms
01:15:04.567,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.567Z grpc.peer_address=172.19.0.33:51926 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=118.97µs
01:15:04.570,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:06.57Z grpc.peer_address=172.19.0.31:45542 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=101.619µs
01:15:05.785,CommitLegacy,[kvledger],[mychannel] Committed block [1] with 1 transaction(s) in 1274ms (state_validation=0ms block_and_pvtdata_commit=369ms state_commit=799ms) commitHash=[47dc540c94ceb704a23875c11273e16bb0b8a87aed84de911f2133568115f254]
01:15:07.151,StoreBlock,[gossip.privdata],[mychannel] Received block [2] from buffer
01:15:07.166,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:09.166Z grpc.peer_address=172.19.0.31:45556 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=94.739µs
01:15:07.171,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.19.0.31:45542 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=2.600582144s
01:15:07.171,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:17.17Z grpc.peer_address=172.19.0.31:45556 grpc.peer_subject="CN=peer0.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=1.438749ms
01:15:07.173,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:09.173Z grpc.peer_address=172.19.0.29:36156 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=99.921µs
01:15:07.176,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.19.0.29:36134 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=2.635588557s
01:15:07.176,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:17.175Z grpc.peer_address=172.19.0.29:36156 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=1.30569ms
01:15:07.191,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:09.19Z grpc.peer_address=172.19.0.28:40632 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=93.607µs
01:15:07.193,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:09.193Z grpc.peer_address=172.19.0.33:51954 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=80.6µs
01:15:07.197,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:09.197Z grpc.peer_address=172.19.0.30:59014 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=85.128µs
01:15:07.206,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:17.191Z grpc.peer_address=172.19.0.28:40632 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=14.962121ms
01:15:07.206,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:09.206Z grpc.peer_address=172.19.0.32:32976 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=81.098µs
01:15:07.207,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.19.0.33:51926 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=2.635250838s
01:15:07.207,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:17.197Z grpc.peer_address=172.19.0.33:51954 grpc.peer_subject="CN=peer3.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=9.972606ms
01:15:07.212,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.19.0.30:58970 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=2.695460238s
01:15:07.212,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:17.211Z grpc.peer_address=172.19.0.30:59014 grpc.peer_subject="CN=peer1.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=1.089318ms
01:15:07.243,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:09.241Z grpc.peer_address=172.19.0.35:44840 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=1.407081ms
01:15:07.241,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:09.24Z grpc.peer_address=172.19.0.28:40650 grpc.peer_subject="CN=peer2.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=298.821µs
01:15:07.245,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.19.0.32:32926 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=2.759839067s
01:15:07.245,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:17.212Z grpc.peer_address=172.19.0.32:32976 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=33.282022ms
01:15:07.252,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T01:15:17.243Z grpc.peer_address=172.19.0.35:44840 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=8.399735ms
01:15:07.275,JoinChan,[gossip.gossip],Joining gossip network of channel mychannel with 2 organizations
01:15:07.275,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org2MSP for channel mychannel : [{peer0.org2.example.com 17051}]
01:15:07.275,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org1MSP for channel mychannel : [{peer0.org1.example.com 7051}]
01:15:07.275,learnAnchorPeers,[gossip.gossip],Anchor peer with same endpoint skipping connecting to myself
01:15:07.277,Validate,[committer.txvalidator],[mychannel] Validated block [2] in 126ms
01:15:07.277,getTxInfoFromTransactionBytes,[gossip.privdata],Invalid transaction type: header type is not an endorser transaction
01:15:07.277,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [2] channel=mychannel
01:15:07.278,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:09.278Z grpc.peer_address=172.19.0.35:44854 grpc.peer_subject="CN=peer3.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=82.956µs
01:15:08.239,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer1.org2.example.com:18051 ] [peer0.org2.example.com:17051 ] [peer3.org2.example.com:20051 ]]  current view:  [[peer2.org1.example.com:9051] [peer1.org1.example.com:8051] [peer3.org1.example.com:10051] [peer1.org2.example.com:18051 ] [peer0.org2.example.com:17051 ] [peer3.org2.example.com:20051 ]]]
01:15:08.335,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T01:15:10.334Z grpc.peer_address=172.19.0.29:36212 grpc.peer_subject="CN=peer2.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=99.843µs
01:15:08.335,CommitLegacy,[kvledger],[mychannel] Committed block [2] with 1 transaction(s) in 1058ms (state_validation=0ms block_and_pvtdata_commit=353ms state_commit=622ms) commitHash=[5f88b61407b149a48413433f4670c46531e5c4a8febdc339a9536ff8716a559e]
01:15:13.237,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer2.org2.example.com:19051 ]]  current view:  [[peer0.org2.example.com:17051 ] [peer3.org2.example.com:20051 ] [peer2.org1.example.com:9051] [peer1.org1.example.com:8051] [peer3.org1.example.com:10051] [peer1.org2.example.com:18051 ] [peer2.org2.example.com:19051 ]]]
01:16:01.261,InstallChaincode,[lifecycle],Successfully installed chaincode with package ID 'fabcarv1:45097293189158aadd0deab44a9a91a2d536128ab7abfe058ee37eb74539db85'
01:16:01.261,callChaincode,[endorser],finished chaincode: _lifecycle duration: 49559ms channel= txID=af0aa44e
01:16:01.261,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.19.0.36:48674 grpc.code=OK grpc.call_duration=49.560390411s
01:16:51.312,callChaincode,[endorser],finished chaincode: _lifecycle duration: 0ms channel= txID=36d486da
01:16:51.312,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.19.0.36:48984 grpc.code=OK grpc.call_duration=1.092349ms
01:16:52.954,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel_lscc
01:16:53.222,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel__lifecycle$$p_implicit_org_$org1$m$s$p
01:16:53.725,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel__lifecycle$$h_implicit_org_$org1$m$s$p
