NAME,TYPE,PipeWallThickness,PipeAutomatedDesignTotalCost,FacilityToNodePressureSegmentName,FacilityToNodePressure,FacilityToNodeName,FacilityThermalFlow,PipeTemperature,FacilitySymbolName,PipeSupercompressibility,PipeSuperHeat,PipeSteamEnergyLoss,FacilityStatus,PipeSpecificGravity,FacilityServiceState,ElementServiceDate,PipeSchedule,PipeRoughness,PipeReynolds,PipeResultAutomatedDesignWallThickness,PipeUpstreamVelocity,PipeUpstreamFlow,FacilityResultTotalMolarFlow,FacilityToNodeTemperature,FacilitySubsystemID,FacilitySpecificGravity,PipeResultRoughness,FacilityPressureRatio,PipePressureDropSqrPerLength,PipePressureDropPerLength,FacilityPressureDrop,PipeResultOutsideDiameter,FacilityOptimizerOptimized,FacilityOptimizerLimit,PipeResultNumberOfKnots,PipeAutomatedDesignMaterialCostPerLength,PipeResultAutomatedDesignMaterial,FacilityLowerHeatingValue,PipeLinepackPerLength,FacilityIntegratedUpVolume,FacilityIntegratedDownVolume,FacilityHigherHeatingValue,PipeResultHeatTransferCoefficient,PipeHeatPlusCondensateLossPerLength,PipeHeatLossPerLength,PipeHeat,FacilityFromNodeTemperature,PipeResultEfficiency,PipeDownstreamVelocity,ElementResultDownstreamTemperature,PipeDownstreamFlow,PipeCondensateHeatLossPerLength,PipeCondensateHeatLoss,PipeCondensateFlow,PipeDewPointLocation,FacilityReferenceFlow,PipeProfileTemperatureName,PipeProfileElevationName,FacilityPressureSegmentName,PipeOutsideDiameter,FacilityNumberInParallel,PipeMultipleIdenticalPipes,PipeEstateDesignMinDiameterEnabled,PipeEstateDesignMinDiameter,ElementPressureMaximumOperatingAllowable,PipeMaterialCostPerLength,PipeMaterial,PipeLoopRoughness,PipeLoopLength,PipeLoopIsOn,PipeLoopForwardDirection,PipeLoopHeatTransferCoefficient,PipeLoopFrictionFactor,PipeLoopEfficiency,PipeLoopDiameter,PipePolygonCostPerLength,PipeLoad,PipeLinePack,PipeLength,PipeJointType,PipeJointLength,PipeHeatTransferCoefficient,FacilityHasProblem,FacilityFromNodePressureSegmentName,FacilityFromNodePressure,FacilityFromNodeName,PipeFrictionFactor,FacilityFlowMinusReferenceFlowPercentage,FacilityFlowMinusReferenceFlow,FacilityFlowAbsolute,FacilityFlow,FacilityEquationType,PipeEfficiency,PipeDiameter,PipeAutomatedDesignStatus,FacilityDescription,PipeDebeaded,PipeControlNodeName,PipeCalibrationSetName,PipeCalibrateIsDecision,PipeCalculateHeatTransferCoefficient,PipeBurialDepth,PipeAvePressure,PipeAmbientTemperature,ElementActiveState,PipeThermalLayerDefaultDescription(0),PipeThermalLayerDefaultDescription(1),PipeThermalLayerDefaultDescription(2),PipeThermalLayerDefaultDescription(3),PipeThermalLayerDensity(0),PipeThermalLayerDensity(1),PipeThermalLayerDensity(2),PipeThermalLayerDensity(3),PipeThermalLayerDescription(0),PipeThermalLayerDescription(1),PipeThermalLayerDescription(2),PipeThermalLayerDescription(3),PipeThermalLayerHeatCapacity(0),PipeThermalLayerHeatCapacity(1),PipeThermalLayerHeatCapacity(2),PipeThermalLayerHeatCapacity(3),PipeThermalLayerHeatConductivity(0),PipeThermalLayerHeatConductivity(1),PipeThermalLayerHeatConductivity(2),PipeThermalLayerHeatConductivity(3),PipeThermalLayerNumber(0),PipeThermalLayerNumber(1),PipeThermalLayerNumber(2),PipeThermalLayerNumber(3),PipeThermalLayerThickness(0),PipeThermalLayerThickness(1),PipeThermalLayerThickness(2),PipeThermalLayerThickness(3)
2FB2E59E,Pipes,,0,,7.133718,2FB1A038,0.010723,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.000059,4203.649902,,2.61517,0.446823,0.012865,40,13,0.579999,0.000059,1.000064,1.049073,0.035004,0.026645,,0,0,2,0,,903.822387,4.75E-08,,,1000,0.219999,0,0,0,40,0.93,2.615338,40,0.446823,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000006,145,,0,0.219999,0,,7.160363,0BEC44EB,0.039406,,,0.446823,0.446823,FM,0.93,2.864,NONE,,,,,,0,,7.147052,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB2E5A0,Pipes,,0,,7.134119,2FB90825,-0.00891,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.000059,3492.776611,,2.17306,-0.371261,-0.010689,40,13,0.579999,0.000059,0.999999,0.765392,0.025177,-0.000402,,0,0,2,0,,903.822387,4.75E-08,,,1000,0.219999,0,0,0,40,0.93,2.173062,40,-0.371261,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,1.42E-07,3,,0,0.219999,0,,7.133718,2FB1A038,0.041635,,,0.371261,-0.371261,FM,0.93,2.864,NONE,,,,,,0,,7.133931,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB942F0,Pipes,,0,,7.134253,2FB1A03B,-0.00891,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.000059,3492.776611,,2.173059,-0.371261,-0.010689,40,13,0.579999,0.000059,0.999999,0.765327,0.025177,-0.000133,,0,0,2,0,,903.822387,4.75E-08,,,1000,0.219999,0,0,0,40,0.93,2.17306,40,-0.371261,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,4.75E-08,1,,0,0.219999,0,,7.134119,2FB90825,0.041636,,,0.371261,-0.371261,FM,0.93,2.864,NONE,,,,,,0,,7.134199,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB2E5A9,Pipes,,0,,7.13494,2FB1F8B3,-0.01017,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.000059,2106.230712,,0.692308,-0.423761,-0.012201,40,13,0.579999,0.000059,0.999998,0.030372,0.001014,-0.000686,,0,0,2,0,,903.822387,1.70E-07,,,1000,0.219999,0,-4.27E-18,0,40,0.93,0.692309,40,-0.423761,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000021,129,,0,0.219999,0,,7.134253,2FB1A03B,0.030813,,,0.423761,-0.423761,FM,0.93,5.421,NONE,,,,,,0,,7.134609,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB2E59F,Pipes,,0,,7.068636,2FB1A03D,0.019054,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.000059,7469.22705,,4.647047,0.793935,0.022859,40,13,0.579999,0.000059,1.000156,2.814373,0.093956,0.065081,,0,0,2,0,,903.822387,4.75E-08,,,1000,0.219999,0,-7.82E-18,0,40,0.93,4.647778,40,0.793935,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000006,132,,0,0.219999,0,,7.133718,2FB1A038,0.033482,,,0.793935,0.793935,FM,0.93,2.864,NONE,,,,,,0,,7.10119,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB2E5B3,Pipes,,0,,7.067317,2FB1F721,0.018474,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.000059,3826.07788,,1.257816,0.769785,0.022164,40,13,0.579999,0.000059,1.000003,0.131746,0.004406,0.001318,,0,0,2,0,,903.822387,1.70E-07,,,1000,0.219999,0,0,0,40,0.93,1.25782,40,0.769785,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000009,57.130592,,0,0.219999,0,,7.068636,2FB1A03D,0.040507,,,0.769785,0.769785,FM,0.93,5.421,NONE,,,,,,0,,7.067988,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB27DA9,Pipes,,0,,7.065762,2FB18180,0.017895,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.000059,3706.044921,,1.218359,0.745635,0.021468,40,13,0.579999,0.000059,1.000003,0.124789,0.004174,0.001555,,0,0,2,0,,903.822387,1.70E-07,,,1000,0.219999,0,2.72E-17,0,40,0.93,1.218363,40,0.745635,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000012,71.159248,,0,0.219999,0,,7.067317,2FB1F721,0.040894,,,0.745635,0.745635,FM,0.93,5.421,NONE,,,,,,0,,7.066552,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28EE1,Pipes,,0,,7.064816,2FB90824,0.018894,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.000059,3912.936279,,1.286379,0.78726,0.022667,40,13,0.579999,0.000059,1.000002,0.13688,0.004471,0.000945,,0,0,2,0,,903.822387,1.70E-07,,,1000,0.219999,0,-2.60E-17,0,40,0.93,1.286382,40,0.78726,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000006,39.416492,,0,0.219999,0,,7.065762,2FB18180,0.040238,,,0.78726,0.78726,FM,0.93,5.421,NONE,"Replace with 8PE per MRP, 3/13/18",,,,,0,,7.065301,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28E5D,Pipes,,0,,7.039915,2FB181C9,0,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,0,,0,0,0,40,13,0.579999,0.001799,1,0,0,0,,0,0,2,0,,903.822387,9.38E-08,,,1000,0.219999,0,0,0,40,0.879999,0,40,0,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,2.81E-07,3,,0,0.219999,0,,7.039915,2FB19669,1,,,0,0,FM,0.879999,4.026,NONE,,,,,,0,,7.039927,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB942E7,Pipes,,0,,7.039915,2FB19669,0.018894,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,5268.759765,,2.332283,0.78726,0.022667,40,13,0.579999,0.001799,1.00006,0.628852,0.02101,0.024901,,0,0,2,0,,903.822387,9.38E-08,,,1000,0.219999,0,0,0,40,0.879999,2.332423,40,0.78726,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000021,226.000015,,0,0.219999,0,,7.064816,2FB90824,0.037394,,,0.78726,0.78726,FM,0.879999,4.026,NONE,"Replace with 8PE per MRP, 3/13/18",,,,,0,,7.052378,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28E5B,Pipes,,0,,7.039915,2FB181C8,0,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,0,,0,0,0,40,13,0.579999,0.001799,1,0,0,0,,0,0,2,0,,903.822387,9.38E-08,,,1000,0.219999,0,0,0,40,0.879999,0,40,0,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,2.81E-07,3,,0,0.219999,0,,7.039915,2FB19669,1,,,0,0,FM,0.879999,4.026,NONE,,,,,,0,,7.039927,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28EC4,Pipes,,0,,6.961709,2FB19691,0.000327,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.001799,91.339103,,0.040442,0.013647,0.000392,40,13,0.579999,0.001799,1,0.003541,0.00012,0.000207,,0,0,2,0,,903.822387,9.37E-08,,,1000,0.219999,0,5.31E-20,0,40,0.879999,0.040442,40,0.013647,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000031,334,,0,0.219999,0,,6.961916,2FB19683,0.700685,,,0.013647,0.013647,FM,0.879999,4.026,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.961825,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28E5C,Pipes,,0,,7.013272,2FB1968B,0.012622,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,3519.880615,,1.558213,0.525942,0.015143,40,13,0.579999,0.001799,1.000064,0.314824,0.010508,0.026643,,0,0,2,0,,903.822387,9.38E-08,,,1000,0.219999,0,0,0,40,0.879999,1.558313,40,0.525942,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000045,483,,0,0.219999,0,,7.039915,2FB19669,0.041946,,,0.525942,0.525942,FM,0.879999,4.026,NONE,,,,,,0,,7.026606,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28ED7,Pipes,,0,,7.013269,2FB1968C,0.000765,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,213.405319,,0.094478,0.031887,0.000918,40,13,0.579999,0.001799,1,0.008262,0,0.000002,,0,0,2,0,,903.822387,9.38E-08,,,1000,0.219999,0,-2.07E-17,0,40,0.879999,0.094478,40,0.031887,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,1.88E-07,2,,0,0.219999,0,,7.013272,2FB1968B,0.300417,,,0.031887,0.031887,FM,0.879999,4.026,NONE,,,,,,0,,7.013282,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28E50,Pipes,,0,,7.013268,2FB19668,0.08406,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,15560.09766,,4.572576,3.50251,0.100846,40,13,0.579999,0.001799,1.000048,1.207508,0.040283,0.020311,,0,0,2,0,,903.822387,2.13E-07,,,1000,0.219999,0,0,0,40,0.879999,4.572801,40,3.50251,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.00002,96,,0,0.219999,0,,7.03358,2FB1F72C,0.028146,,,3.50251,3.50251,FM,0.879999,6.065,NONE,,,,,,0,,7.023437,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28ED9,Pipes,,0,,7.013268,2FB19668,0.000765,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,141.660308,,0.041631,0.031887,0.000918,40,13,0.579999,0.001799,1,0.001578,0,8.26E-07,,0,0,2,0,,903.822387,2.13E-07,,,1000,0.219999,0,0,0,40,0.879999,0.041631,40,0.031887,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,4.26E-07,2,,0,0.219999,0,,7.013269,2FB1968C,0.462743,,,0.031887,0.031887,FM,0.879999,6.065,NONE,,,,,,0,,7.013281,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28E59,Pipes,,0,,7.011763,2FB1968D,0.084825,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,15701.75879,,4.614432,3.534397,0.101764,40,13,0.579999,0.001799,1.000003,1.226965,0.041002,0.001505,,0,0,2,0,,903.822387,2.13E-07,,,1000,0.219999,0,6.56E-16,0,40,0.879999,4.614449,40,3.534397,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000001,6.999999,,0,0.219999,0,,7.013268,2FB19668,0.028085,,,3.534397,3.534397,FM,0.879999,6.065,NONE,,,,,,0,,7.012528,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28EDB,Pipes,,0,,7.011118,2FB19667,0.084825,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,15701.75879,,4.614449,3.534397,0.101764,40,13,0.579999,0.001799,1.000001,1.226954,0.041961,0.000644,,0,0,2,0,,903.822387,2.13E-07,,,1000,0.219999,0,1.53E-15,0,40,0.879999,4.614456,40,3.534397,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,6.38E-07,3,,0,0.219999,0,,7.011763,2FB1968D,0.028085,,,3.534397,3.534397,FM,0.879999,6.065,NONE,,,,,,0,,7.011453,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28E57,Pipes,,0,,7.010007,2FB1968E,0.086408,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,15994.77832,,4.700569,3.600354,0.103663,40,13,0.579999,0.001799,1.000002,1.267642,0.042297,0.00111,,0,0,2,0,,903.822387,2.13E-07,,,1000,0.219999,0,0,0,40,0.879999,4.700582,40,3.600354,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000001,5,,0,0.219999,0,,7.011118,2FB19667,0.027963,,,3.600354,3.600354,FM,0.879999,6.065,NONE,,,,,,0,,7.010576,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28EDC,Pipes,,0,,6.96498,2FB2084B,0.083133,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,15388.46094,,4.522396,3.463875,0.099734,40,13,0.579999,0.001799,1.000108,1.18414,0.03954,0.045027,,0,0,2,0,,903.822387,2.13E-07,,,1000,0.219999,0,0,0,40,0.879999,4.522888,40,3.463875,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000046,217,,0,0.219999,0,,7.010007,2FB1968E,0.02822,,,3.463875,3.463875,FM,0.879999,6.065,NONE,,,,,,0,,6.987506,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28E5F,Pipes,,0,,6.961916,2FB19683,0.000655,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,135.669143,,0.044612,0.027295,0.000785,40,13,0.579999,0.000059,1,0.001933,0,8.26E-07,,0,0,2,0,,903.822387,1.70E-07,,,1000,0.219999,0,0,0,40,0.93,0.044612,40,0.027295,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,5.10E-07,3,,0,0.219999,0,,6.961917,2FB1966A,0.47037,,,0.027295,0.027295,FM,0.93,5.421,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.961929,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB42523,Pipes,,0,,6.961917,2FB1966A,0.078088,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,16171.91602,,5.317819,3.253697,0.093682,40,13,0.579999,0.000059,1.000007,1.588628,0.0531,0.003062,,0,0,2,0,,903.822387,1.70E-07,,,1000,0.219999,0,0,0,40,0.93,5.317858,40,3.253697,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000001,11,,0,0.219999,0,,6.96498,2FB2084B,0.027339,,,3.253697,3.253697,FM,0.93,5.421,NONE,,,,,,0,,6.96346,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28E58,Pipes,,0,,7.011157,2FB1F72D,-0.003089,40,Default Pipe,0.997568,0,0,,0.579999,ENABLED,,,0.001799,571.925292,,0.168078,-0.128737,-0.003706,40,13,0.579999,0.001799,0.999999,0.006494,0.000287,-0.000039,,0,0,2,0,,903.822387,2.13E-07,,,1000,0.219999,0,4.78E-18,0,40,0.879999,0.168078,40,-0.128737,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000007,35,,0,0.219999,0,,7.011118,2FB19667,0.11182,,,0.128737,-0.128737,FM,0.879999,6.065,NONE,,,,,,0,,7.01115,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28E5E,Pipes,,0,,6.960327,2FB2084D,0.075926,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,15724.20801,,5.170637,3.16362,0.091088,40,13,0.579999,0.000059,1.000003,1.512488,0.050354,0.00159,,0,0,2,0,,903.822387,1.70E-07,,,1000,0.219999,0,0,0,40,0.93,5.170657,40,3.16362,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000001,6,,0,0.219999,0,,6.961917,2FB1966A,0.027532,,,3.16362,3.16362,FM,0.93,5.421,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.961134,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB42524,Pipes,,0,,6.950597,Q3No304,-0.01832,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,5586.065917,,2.704511,-0.763354,-0.021978,40,13,0.579999,0.000059,0.999999,0.803121,0.027694,-0.000281,,0,0,2,0,,903.822387,7.84E-08,,,1000,0.219999,0,4.96E-16,0,40,0.93,2.704513,40,-0.763354,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,1.57E-07,2,,0,0.219999,0,,6.950315,2FB2084C,0.036297,,,0.763354,-0.763354,FM,0.93,3.681999,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.950468,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB42525,Pipes,,0,,6.956086,2FB19665,0.075926,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,15724.20801,,5.170657,3.16362,0.091088,40,13,0.579999,0.000059,1.00001,1.512493,0.050354,0.004241,,0,0,2,0,,903.822387,1.70E-07,,,1000,0.219999,0,-2.57E-16,0,40,0.93,5.17071,40,3.16362,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000002,16,,0,0.219999,0,,6.960327,2FB2084D,0.027532,,,3.16362,3.16362,FM,0.93,5.421,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.958219,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28E51,Pipes,,0,,6.951992,2FB2084A,0.057606,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,11930.09277,,3.923062,2.400266,0.069109,40,13,0.579999,0.000059,1.000009,0.934231,0.031219,0.004093,,0,0,2,0,,903.822387,1.70E-07,,,1000,0.219999,0,1.25E-16,0,40,0.93,3.923101,40,2.400266,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000004,25.000001,,0,0.219999,0,,6.956086,2FB19665,0.029543,,,2.400266,2.400266,FM,0.93,5.421,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.954052,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28EC7,Pipes,,0,,6.950315,2FB2084C,-0.016813,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,5126.651855,,2.482086,-0.700573,-0.020171,40,13,0.579999,0.000059,0.999987,0.693199,0.023138,-0.005102,,0,0,2,0,,903.822387,7.84E-08,,,1000,0.219999,0,2.17E-17,0,40,0.93,2.482117,40,-0.700573,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000003,42,,0,0.219999,0,,6.945213,2FB19685,0.037196,,,0.700573,-0.700573,FM,0.93,3.681999,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.947776,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28EC8,Pipes,,0,,6.945213,2FB19685,-0.011769,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,3588.612304,,1.73746,-0.490395,-0.014119,40,13,0.579999,0.000059,0.999998,0.377079,0.012588,-0.000529,,0,0,2,0,,903.822387,7.84E-08,,,1000,0.219999,0,-7.97E-17,0,40,0.93,1.737462,40,-0.490395,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,6.27E-07,8,,0,0.219999,0,,6.944684,2FB19686,0.041295,,,0.490395,-0.490395,FM,0.93,3.681999,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.944962,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28EC6,Pipes,,0,,6.944684,2FB19686,-0.001615,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.000059,334.548736,,0.110015,-0.067309,-0.001938,40,13,0.579999,0.000059,0.999999,0.004756,0.000163,-0.000153,,0,0,2,0,,903.822387,1.70E-07,,,1000,0.219999,0,0,0,40,0.93,0.110015,40,-0.067309,0,0,0,,,,,,,0,0,0,,,0,Polyethylene,,,0,,,,,,0,0,0.000031,185,,0,0.219999,0,,6.94453,2FB19688,0.191338,,,0.067309,-0.067309,FM,0.93,5.421,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.94462,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB42522,Pipes,,0,,6.940453,2FB19682,0.05433,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.0102,10098.62988,,2.98051,2.263787,0.06518,40,13,0.579999,0.0102,1.000027,0.609704,0.020374,0.011539,,0,0,2,0,,903.822387,2.11E-07,,,1000,0.219999,0,0,0,40,0.879999,2.980593,40,2.263787,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000022,108,,0,0.219999,0,,6.951992,2FB2084A,0.033324,,,2.263787,2.263787,FM,0.879999,6.039999,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.946236,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB28EB4,Pipes,,0,,6.940261,2FB181A4,0.051055,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.0102,9489.802734,,2.800899,2.127308,0.06125,40,13,0.579999,0.0102,1,0.545605,0.017623,0.000191,,0,0,2,0,,903.822387,2.11E-07,,,1000,0.219999,0,0,0,40,0.879999,2.8009,40,2.127308,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,4.22E-07,2,,0,0.219999,0,,6.940453,2FB19682,0.033772,,,2.127308,2.127308,FM,0.879999,6.039999,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.94037,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
2FB298F2,Pipes,,0,,6.938647,2FB1966B,0.047779,40,Default Pipe,0.997569,0,0,,0.579999,ENABLED,,,0.0102,8880.976562,,2.621206,1.990828,0.057321,40,13,0.579999,0.0102,1.000003,0.484846,0.016166,0.001614,,0,0,2,0,,903.822387,2.11E-07,,,1000,0.219999,0,0,0,40,0.879999,2.621216,40,1.990828,0,0,0,,,,,,,0,0,0,,,0,,,,0,,,,,,0,0,0.000004,19,,0,0.219999,0,,6.940261,2FB181A4,0.034264,,,1.990828,1.990828,FM,0.879999,6.039999,NONE,GA 20 Q 01: LP to HP Upgrade,,,,,0,,6.939467,59.999969,-1,Pipe Wall,Pipe Coating,Substrate,Soil,,,,,,,,,,,,,,,,,1,2,3,4,,,,
